Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
A,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.010679155,0.085713886,3.155871421,20.86583239,110.5866366,1074.666694,-964.0800578,1.215237765,11.80952411,-10.59428635,107.6334496,1.182785161,97.32952635,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0,0,0,0,0,0,40003,183750,52344,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.913947991,0.029772477,0.156980796,8.798271458,38.21475264,110.5866366,1087.974939,-977.3883023,1.215237765,11.95576856,-10.74053079,101.7455491,1.118082957,92.00528398,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.991118077,0.993747632,0.956043956,0.022061272,0.977938728,0.043956044,0.963369963,0.956043956,0.958351648,0.933837895,0.991585704,0.966078244,0.897586207,0.956043956,0.016,0,0.015625,0,15.625,0,40003,183750,52344,96.7032967,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.019456194,0.123776011,5.749635088,30.13151794,110.5866366,1084.068795,-973.4821588,1.215237765,11.91284391,-10.69760614,103.4514445,1.13682906,93.54787129,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.975544053,0.962105288,0.942996002,0.978021978,0,0,0,0,0,0,40003,183750,52344,97.8021978,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957426901,0.019884341,0.118082769,5.876159866,28.74557865,110.5866366,2149.310544,-2038.723908,1.215237765,23.61879719,-22.40355943,105.0605448,1.154511481,95.00292984,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.978021978,0.005311355,0.994688645,0.021978022,0.979802605,0.978021978,0.978299159,0.957854038,0.988945578,0.990656322,0.965640516,0.978021978,0.016,0,0.015625,0,15.625,0,41215,183750,52344,97.8021978,34.43223443,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
A,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.934861279,0.023683837,0.142610385,6.979707209,34.60892519,109.9297827,2154.168983,-2044.2392,1.22144203,23.93521092,-22.71376889,101.2704627,1.125227363,92.12286258,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.966666667,0.006388052,0.993611948,0.033333333,0.969,0.966666667,0.96745098,0.95958957,0.981152736,0.95923082,0.91372549,0.966666667,0,0,0,0,0,0,41215,183931,52163,96.66666667,33.7037037,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
A,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956772334,0.018860344,0.120435874,5.558207406,29.22757786,109.9297827,1080.725976,-970.796193,1.22144203,12.0080664,-10.78662437,104.5598632,1.161776258,95.11513677,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978722222,0.974413148,0.986875628,0.972384259,0.945,0.977777778,0,0,0,0,0,0,40003,183931,52163,97.77777778,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004123173,0.00732031,1.210350757,1.768702403,111.7337764,0.819085161,110.9146913,1.227843697,0.009000936,1.218842761,110.9146913,1.218842761,99.26693146,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0,0,0,0,40003,183750,52344,100,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004170261,0.007336211,1.232382904,1.785896792,110.5866366,0.828387809,109.7582488,1.215237765,0.009103163,1.206134602,109.7582488,1.206134602,99.25091509,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,40003,183750,52344,100,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956386293,0.017776741,0.121143311,5.253328396,29.49062429,110.5866366,2148.617997,-2038.03136,1.215237765,23.61118678,-22.39594902,104.0641481,1.143562067,94.10191977,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.961598746,0.968480093,0.978021978,0.023709624,0.976290376,0.021978022,0.978428978,0.978021978,0.977702994,0.956064658,0.964169164,0.959184676,0.96232254,0.978021978,0.016,0,0.015625,0,15.625,0,40407,183750,52344,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
A,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935658732,0.029191046,0.141855929,8.626448924,34.53281793,110.5866366,2151.80036,-2041.213724,1.215237765,23.6461578,-22.43092004,102.5707291,1.127150869,92.7514682,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.982236155,0.987495263,0.967032967,0.021145521,0.978854479,0.032967033,0.96958743,0.967032967,0.967988533,0.93840514,0.987435184,0.970967677,0.924637681,0.967032967,0,0,0,0,0,0,40003,183750,52344,97.8021978,34.7985348,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,85,6,0,93.40659341,6.593406593,0,0.865649606,0.041356493,0.195298129,12.22154467,47.54256507,110.5866366,4303.190725,-4192.604088,1.215237765,47.28781016,-46.0725724,94.92065369,1.043084107,85.83374682,1,58,0.121212121,4,0.878787879,29,0,0,0.935483871,1,0.966666667,0.906692829,0.954545455,0.950819672,0.934065934,0.079087579,0.920912421,0.065934066,0.936901808,0.934065934,0.932967033,0.886092938,0.946540181,0.91507506,0.865873016,0.934065934,0,0,0,0,0,0,40003,183750,52344,94.50549451,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.914211643,0.030477389,0.154939632,9.006585115,37.71786015,110.5866366,1089.230892,-978.6442554,1.215237765,11.96957024,-10.75433248,100.1551313,1.100605838,90.56711943,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.975966562,0.976511468,0.956043956,0.025541126,0.974458874,0.043956044,0.958598419,0.956043956,0.956999522,0.923020525,0.979557805,0.963455623,0.911817168,0.956043956,0,0,0,0,0,0,40407,183750,52344,96.7032967,34.06593407,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
A,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.010656054,0.085027991,3.149044648,20.6988608,110.5866366,1074.658655,-964.0720184,1.215237765,11.80943577,-10.594198,107.641489,1.182873506,97.33679614,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.98914483,0.982535322,0.97124183,0.989010989,0,0,0,0,0,0,40003,183750,52344,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.012939644,0.09035445,3.823884069,21.9955119,110.5866366,1075.212226,-964.6255897,1.215237765,11.81551897,-10.60028121,105.5776925,1.160194423,95.47057016,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.971629561,0.97374529,0.971509972,0.989010989,0,0,0,0,0,0,40407,183750,52344,98.9010989,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
A,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955632241,0.017831778,0.12151232,5.255085608,29.48881156,109.9297827,1082.609647,-972.6798642,1.22144203,12.02899608,-10.80755405,101.7430934,1.130478816,92.55280134,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.985114301,0.983061101,0.977777778,0.023705808,0.976294192,0.022222222,0.978380871,0.977777778,0.976079057,0.964485187,0.975263237,0.958289686,0.935256586,0.977777778,0.016,0,0.015625,0,15.625,0,40811,183931,52163,97.77777778,33.33333333,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
A,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.017056157,0.120478764,5.026507317,29.2379867,109.9297827,14.16041096,95.76937177,1.22144203,0.1573379,1.064104131,103.405807,1.148953411,94.06532464,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.005450971,0.994549029,0.022222222,0.977777778,0.977777778,0.977777778,0.972326807,0.994926581,0.968681319,0.93956044,0.977777778,0,0,0,0,0,0,41215,183931,52163,97.77777778,33.33333333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
A,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.010679155,0.085713886,3.155871421,20.86583239,110.5866366,1074.666694,-964.0800578,1.215237765,11.80952411,-10.59428635,107.6334496,1.182785161,97.32952635,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0.015,0,0.015625,0,15.625,0,40003,183750,52344,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.016101995,0.104046894,4.758412319,25.32874362,110.5866366,8.878694044,101.7079426,1.215237765,0.097568066,1.117669699,105.5778242,1.16019587,95.47068922,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998143236,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.998144712,0.988023789,0.943193093,0.978021978,0.016,0,0.015625,0,15.625,0,39599,183750,52344,98.9010989,34.06593407,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
A,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934673367,0.023322027,0.146572767,6.892054295,35.6810653,110.5866366,1085.982581,-975.3959441,1.215237765,11.93387451,-10.71863675,101.9512032,1.120342892,92.1912505,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.96969697,0.983050847,0.967032967,0.021145521,0.978854479,0.032967033,0.969966474,0.967032967,0.967739269,0.952989565,0.969467529,0.958449145,0.917150997,0.967032967,0,0,0,0,0,0,41619,183750,52344,96.7032967,33.33333333,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
A,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.915603988,0.031365298,0.161313174,9.268977273,39.26940882,110.5866366,2158.227678,-2047.641042,1.215237765,23.71678767,-22.50154991,101.3876398,1.114149888,91.68163794,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.956043956,0.007142857,0.992857143,0.043956044,0.965494505,0.956043956,0.958436816,0.933784505,0.986235559,0.96928444,0.915720674,0.956043956,0.016,0,0.015625,0,15.625,0,40811,183750,52344,95.6043956,34.06593407,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
A,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010608966,0.08502662,3.135129227,20.69852717,110.5866366,1074.649352,-964.0627157,1.215237765,11.80933354,-10.59409578,107.8295106,1.184939677,97.50681808,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.994047619,0.986399589,0.974879227,0.989010989,0,0,0,0,0,0,40003,183750,52344,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.019192691,0.117130189,5.671765568,28.51368648,110.5866366,11.88598341,98.70065321,1.215237765,0.130615202,1.084622563,105.2855442,1.156984003,95.20638972,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.997910136,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,0.997076001,0.978988332,0.948898835,0.978021978,0,0,0,0,0,0,39599,183750,52344,97.8021978,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
A,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.020044676,0.122920324,5.923541658,29.92321294,110.5866366,16.14261324,94.44402338,1.215237765,0.177391354,1.037846411,103.3322108,1.1355188,93.44005202,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.985518694,0.967894142,0.942996002,0.978021978,0,0,0,0,0,0,40003,183750,52344,97.8021978,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936125409,0.025405429,0.146455936,7.457722766,35.38606586,111.7337764,1088.731141,-976.9973646,1.227843697,11.96407847,-10.73623478,102.8521439,1.130243339,92.05107636,0.98245614,56,0.029411765,1,0.970588235,33,0.01754386,1,0.98245614,0.98245614,0.98245614,0.953044376,0.983488132,0.980845068,0.967032967,0.020254256,0.979745744,0.032967033,0.96978022,0.967032967,0.968028198,0.94619306,0.97356635,0.953984225,0.921196072,0.967032967,0,0,0,0,0,0,39599,183750,52344,96.7032967,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
A,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978287093,0.011576393,0.086380494,3.411602427,20.9629618,109.9297827,1074.819085,-964.8893024,1.22144203,11.94243428,-10.72099225,106.8231566,1.186923962,97.17399048,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989150327,0.986739522,0.987951807,0.982376543,0.97124183,0.988888889,0,0,0,0,0,0,40003,183931,52163,98.88888889,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978086194,0.011305193,0.086337782,3.331678819,20.95259628,109.9297827,1074.765284,-964.835501,1.22144203,11.94183649,-10.72039446,105.3661717,1.170735241,95.84861272,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,0.004513889,0.995486111,0.011111111,0.989300412,0.988888889,0.98856636,0.986176806,0.988372239,0.979053498,0.968069666,0.988888889,0.015,0,0.015625,0,15.625,0,40003,183931,52163,98.88888889,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.008810066,0.057477981,2.60352382,13.99220077,110.5866366,2.364440709,108.2221959,1.215237765,0.025982865,1.1892549,108.2221959,1.1892549,97.861911,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,1,1,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,1,1,0.971509972,0.989010989,0,0,0,0,0,0,40003,183750,52344,100,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.024391793,0.148286459,7.208188326,36.09823943,110.5866366,3222.476718,-3111.890081,1.215237765,35.41183207,-34.1965943,103.4291598,1.136584173,93.52771994,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.97250634,0.957239464,0.924944587,0.967032967,0,0,0,0,0,0,40003,183750,52344,96.7032967,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004170261,0.007336211,1.232382904,1.785896792,110.5866366,0.828387809,109.7582488,1.215237765,0.009103163,1.206134602,109.7582488,1.206134602,99.25091509,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,40003,183750,52344,100,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.93294031,0.021264278,0.12484787,6.2839547,30.39244663,110.5866366,1078.583011,-967.9963742,1.215237765,11.85256056,-10.63732279,102.2069081,1.123152836,92.42247633,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,1,1,0.967032967,0.043023643,0.956976357,0.032967033,0.968172568,0.967032967,0.962827387,0.942709035,0.988513867,0.979274287,0.897151883,0.967032967,0,0,0,0,0,0,40003,183750,52344,98.9010989,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004170261,0.007336211,1.232382904,1.785896792,110.5866366,0.828387809,109.7582488,1.215237765,0.009103163,1.206134602,109.7582488,1.206134602,99.25091509,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,40003,183750,52344,100,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.915974146,0.029031955,0.138067228,8.579434821,33.61051235,110.5866366,1083.092445,-972.5058087,1.215237765,11.90211478,-10.68687702,102.2801459,1.123957647,92.48870302,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.987722048,0.991861856,0.956043956,0.003663004,0.996336996,0.043956044,0.972027972,0.956043956,0.960295611,0.938382195,0.991547555,0.984383666,0.906744639,0.956043956,0,0,0,0,0,0,39195,183750,52344,97.8021978,34.43223443,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
A,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.932409012,0.021304777,0.133806365,6.295922645,32.5732656,110.5866366,2149.936506,-2039.349869,1.215237765,23.62567589,-22.41043813,101.056695,1.110513132,91.382375,1,58,0.090909091,3,0.909090909,30,0,0,0.950819672,1,0.974789916,0.929721206,0.96969697,0.966666667,0.967032967,0.057942058,0.942057942,0.032967033,0.968654297,0.967032967,0.962953013,0.935420872,0.96969697,0.958467174,0.900687548,0.967032967,0.01,0,0.015625,0,15.625,0,40003,183750,52344,97.8021978,33.6996337,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.004123173,0.00732031,1.210350757,1.768702403,111.7337764,0.819085161,110.9146913,1.227843697,0.009000936,1.218842761,110.9146913,1.218842761,99.26693146,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,40003,183750,52344,100,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,86,4,0,95.55555556,4.444444444,0,0.913148372,0.034215003,0.167654838,10.0832776,40.68675464,109.9297827,2158.363202,-2048.43342,1.22144203,23.98181336,-22.76037133,98.52694165,1.094743796,89.62715945,0.98245614,56,0.03030303,1,0.96969697,32,0.01754386,1,0.98245614,0.98245614,0.98245614,0.95215311,0.982721956,0.980604683,0.955555556,0.025579971,0.974420029,0.044444444,0.957888889,0.955555556,0.956339869,0.92928654,0.969634757,0.939541215,0.907877537,0.955555556,0,0,0,0,0,0,40003,183931,52163,96.66666667,36.2962963,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
A,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.016249152,0.104622853,4.788680379,25.39004765,109.9297827,8.872496501,101.0572862,1.22144203,0.098583294,1.122858736,104.9264229,1.165849144,95.44858576,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.997873472,0.99808114,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.998117723,0.987872024,0.943141792,0.977777778,0,0,0,0,0,0,39599,183931,52163,98.88888889,34.07407407,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
A,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935825106,0.026205459,0.140236073,7.692570273,33.8832486,111.7337764,2153.867067,-2042.133291,1.227843697,23.66886887,-22.44102517,102.6938447,1.128503788,91.90940105,0.98245614,56,0.029411765,1,0.970588235,33,0.01754386,1,0.98245614,0.98245614,0.98245614,0.953044376,0.997936017,0.99808114,0.967032967,0.023974494,0.976025506,0.032967033,0.967032967,0.967032967,0.967032967,0.943058473,0.975805226,0.960924676,0.93418732,0.967032967,0,0,0,0,0,0,39599,183750,52344,96.7032967,33.6996337,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
A,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978456439,0.01144918,0.085904565,3.383426824,20.91225034,110.5866366,1074.819085,-964.2324485,1.215237765,11.81119874,-10.59596097,107.6597778,1.183074481,97.35333405,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.989550679,0.993747632,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.989066881,0.977614429,0.991142191,0.985432963,0.990812141,0.989010989,0,0,0,0,0,0,40003,183750,52344,98.9010989,33.33333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
